cliente,loja,contrato,data_venda,faturado,valor_entrada,autorizado,nivel_venda,tipo_plano,forma_venda,situacao,alteracao_vencimento,venda_autorizada,assinado_biometria,contrato_entregue,contrato_assinado,sem_autorizado,contrato_conversao,qtd_parcelas,qtd_parcelas_abertas,qtd_parcelas_vencidas,qtd_parcelas_quitadas,qtd_parcelas_quitadas_adiantadas,qtd_parcelas_quitadas_emdia,qtd_parcelas_quitadas_atrasado,qtd_parcelas_quitadas_atrasado_15dias,qtd_parcelas_quitadas_atrasado_30dias,qtd_parcelas_quitadas_atrasado_60dias,qtd_parcelas_quitadas_atrasado_90dias,primeiro_vencimento,ultimo_pagamento_integral,ultimo_pagamento_parcial,valor_financiado,juros_financiamento,valor_parcela,media_dias_atraso,mda,mda_aberto,mda_pago,juro_pago,desconto_juro,multa_paga,desconto_multa,saldo_devedor,qtd_inclusao_contrato_spc,qtd_retirado_contrato_spc,qtd_inclusao_cliente_spc,qtd_retirado_cliente_spc,qtd_inclusao_contrato_cobranca,qtd_consultas_ate15dias,qtd_consultas_ate30dias,qtd_consultas_ate60dias,qtd_consultas_mais60dias,qtd_registros,valor_total_registrado,registro_mais_antigo,registro_mais_recente,maior_valor_registrado,qtd_parc_quitadas_cliente,total_pago_cliente,qtd_parc_abertas_cliente,total_aberto_cliente,qtd_parc_avencer_cliente,total_avencer_cliente,qtd_parc_vencidas_cliente,total_vencido_cliente,mda_aberto_cliente,mda_vencido_cliente,qtd_contratos_quitados_cliente,qtd_contratos_abertos_cliente,qtd_contratos_avencer_cliente,qtd_contratos_vencidos_cliente,media_atraso_cliente,cliente_na_cobranca,qtd_total_ligacao,qtd_sucesso_ligacao,qtd_sms,qtd_acordos,qtd_acordos_cancelados,qtd_acordos_quitados,qtd_acordos_abertos,qtd_acordos_vencidos,codigo_credscore,rg,comprovante_identidade,rg_uf,sexo,data_nascimento,ddd_tel_fixo,tel_fixo,ddd_celular,celular,estado_civil,nome_conjuge,data_nascimento_conjuge,ddd_tel_conjuge,tel_conjuge,dependentes,email,veiculo,veiculo_financiado,moradia,bloqueado,falecido,loja_cadastro,data_criacao_cadastro,data_atualizacao_cadastro,cep,tipo_endereco,cidade_residencia,cidade_natal,anos_residencia,comprovante_residencia,ocupacao,ddd_comercial,telefone_comercial,data_admissao,carteira_assinada,salario,numero_beneficio,comprovante_renda,comprovante_renda_familiar,renda_familiar1_parentesco,renda_familiar1_ddd_celular,renda_familiar1_celular,renda_familiar1_ocupacao,renda_familiar1_ddd_comercial,renda_familiar1_fone_comercial,renda_familiar1_salario,renda_familiar1_codigo_cliente,renda_familiar2_parentesco,renda_familiar2_ddd_celular,renda_familiar2_celular,renda_familiar2_ocupacao,renda_familiar2_ddd_comercial,renda_familiar2_fone_comercial,renda_familiar2_salario,renda_familiar2_codigo_cliente,renda_familiar3_parentesco,renda_familiar3_ddd_celular,renda_familiar3_celular,renda_familiar3_ocupacao,renda_familiar3_ddd_comercial,renda_familiar3_fone_comercial,renda_familiar3_salario,renda_familiar3_codigo_cliente,referencia1_parentesco,referencia1_fone_residencial_ddd,referencia1_fone_residencial,referencia1_fone_comercial_ddd,referencia1_fone_comercial,referencia1_celular_ddd,referencia1_celular,referencia2_parentesco,referencia2_fone_residencial_ddd,referencia2_fone_residencial,referencia2_fone_comercial_ddd,referencia2_fone_comercial,referencia2_celular_ddd,referencia2_celular,referencia3_parentesco,referencia3_fone_residencial_ddd,referencia3_fone_residencial,referencia3_fone_comercial_ddd,referencia3_fone_comercial,referencia3_celular_ddd,referencia3_celular,quantidade_acordos,qtd_sms_enviado,qtd_ligacao_total,qtd_ligacao_sucesso,mda,mda_aberto,qtd_pagto_parciais,qtd_parcelas_pagto_parciais,possui_biometria,data_cadastro_biometrico,possui_compra_tidas
456270,20036,960,20120611,199.90,,,114,1,1,1,true,false,false,true,true,false,false,4,0,0,4,0,0,4,3,0,0,0,20120810,20121207,,199.90,0.00,49.98,18,27,,27,9.85,0.00,2.94,0.00,0.00,0,0,0,0,2,,,,,,,,,,10,563.90,,,0,0.00,,,,,2,,,,24,false,1,0,0,,,,,,456270,true,false,0,2,19550325,54,true,54,true,2,true,,,false,,false,,,,false,false,20000,20111011,20120611,997,34,3957,3957,1,false,68,54,true,19971101,,2500.00,false,false,false,,,false,1,,false,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,,,false,,false,,false,0,2,2,0,39,,0,0,false,,true
456281,20036,844,20120519,403.30,,,86,1,1,1,false,false,false,true,true,false,false,5,0,0,5,5,0,0,0,0,0,0,20120619,20121016,,403.30,0.00,80.66,0,-3,,-3,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,2,79.80,,,0,0.00,,,,,1,,,,0,false,,,,,,,,,456281,true,false,0,1,19530617,54,true,54,true,2,true,19540113,,false,,false,,,,false,false,20036,20110910,20121016,997,,3957,3957,0,false,25,54,true,19900101,,5000.00,false,false,false,,,false,103,54,false,,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,,false,,false,,false,,,false,,false,,false,0,1,0,0,11,,0,0,false,,true
456281,20036,1396,20121016,236.58,,,326,1,1,1,false,true,false,true,true,false,false,3,0,0,3,1,0,2,0,0,0,0,20121116,20130105,,236.58,0.00,78.86,0,11,,11,2.34,0.00,1.56,0.00,0.00,0,0,0,0,1,0,0,0,0,0,,,,,11,1014.96,1,132.00,1,132.00,0,0.00,-23,,2,1,1,0,0,false,,,,,,,,,456281,true,false,0,1,19530617,54,true,54,true,2,true,19540113,,false,,false,,,,false,false,20036,20110910,20121016,997,,3957,3957,0,false,25,54,true,19900101,,5000.00,false,false,false,,,false,103,54,false,,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,,false,,false,,false,,,false,,false,,false,0,1,0,0,11,,0,0,false,,true
456281,20039,3567,20120608,663.86,,,111,1,1,1,false,true,false,true,true,false,false,5,0,0,5,3,2,0,0,0,0,0,20120708,20121106,,663.86,0.00,132.77,0,1,,1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,2,79.80,5,403.30,5,403.30,0,0.00,-11,,1,1,1,0,0,false,,,,,,,,,456281,true,false,0,1,19530617,54,true,54,true,2,true,19540113,,false,,false,,,,false,false,20036,20110910,20121016,997,,3957,3957,0,false,25,54,true,19900101,,5000.00,false,false,false,,,false,103,54,false,,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,,false,,false,,false,,,false,,false,,false,0,1,0,0,11,,0,0,false,,true
456284,20036,932,20120606,299.80,,,114,1,1,1,true,false,false,true,true,false,false,4,0,0,4,0,1,3,1,1,0,0,20120805,20121110,,299.80,0.00,74.95,12,36,,36,8.88,0.00,2.96,0.00,0.00,0,0,0,0,1,,,,,,,,,,24,1346.05,,,0,0.00,,,,,6,,,,0,false,2,1,0,,,,,,456284,true,false,0,1,19560825,54,true,54,true,2,true,19650107,54,true,,false,,,,false,false,20000,20101220,20140312,997,34,3957,3984,3,false,100,,false,19860201,0,2000.00,false,false,false,1,,false,103,54,false,620.00,,,,false,,,false,,,,,false,,,false,,,11,,false,,false,54,true,11,,false,,false,,false,11,54,true,,false,,false,0,14,2,1,54,-1,0,0,false,,true
456284,20036,1024,20120623,139.80,,,114,1,1,1,false,false,false,true,true,false,false,5,0,0,5,2,0,3,2,0,0,0,20120723,20121207,,139.80,0.00,27.96,5,18,,18,3.81,0.00,1.62,0.00,0.00,0,0,0,0,2,,,,,,,,,,24,1346.05,4,299.80,4,299.80,0,0.00,-43,,6,1,1,0,0,false,2,1,0,,,,,,456284,true,false,0,1,19560825,54,true,54,true,2,true,19650107,54,true,,false,,,,false,false,20000,20101220,20140312,997,34,3957,3984,3,false,100,,false,19860201,0,2000.00,false,false,false,1,,false,103,54,false,620.00,,,,false,,,false,,,,,false,,,false,,,11,,false,,false,54,true,11,,false,,false,,false,11,54,true,,false,,false,0,14,2,1,54,-1,0,0,false,,true
456284,20037,2385,20120807,219.80,,,114,1,1,1,false,false,false,true,true,false,false,5,0,0,5,3,0,2,0,0,0,0,20120907,20130103,,219.80,0.00,43.96,0,6,,6,0.72,0.00,0.96,0.00,0.00,0,0,0,0,0,,,,,,,,,,27,1482.65,6,303.00,6,303.00,0,0.00,-29,,6,2,2,0,0,false,2,1,0,,,,,,456284,true,false,0,1,19560825,54,true,54,true,2,true,19650107,54,true,,false,,,,false,false,20000,20101220,20140312,997,34,3957,3984,3,false,100,,false,19860201,0,2000.00,false,false,false,1,,false,103,54,false,620.00,,,,false,,,false,,,,,false,,,false,,,11,,false,,false,54,true,11,,false,,false,,false,11,54,true,,false,,false,0,14,2,1,54,-1,0,0,false,,true
456284,20037,2826,20121003,249.90,,,316,1,1,1,false,true,false,true,true,false,false,5,0,0,5,1,1,3,0,0,0,0,20121103,20130301,,249.90,0.00,49.98,3,9,,9,2.32,0.00,2.06,0.00,0.00,0,0,0,0,1,,,,,,,,,,29,1575.13,14,775.78,12,674.78,2,101.00,28,28,6,4,2,2,0,true,2,1,2,,,,,,456284,true,false,0,1,19560825,54,true,54,true,2,true,19650107,54,true,,false,,,,false,false,20000,20101220,20140312,997,34,3957,3984,3,false,100,,false,19860201,0,2000.00,false,false,false,1,,false,103,54,false,620.00,,,,false,,,false,,,,,false,,,false,,,11,,false,,false,54,true,11,,false,,false,,false,11,54,true,,false,,false,0,14,2,1,54,-1,0,0,false,,true
456284,20037,2827,20121003,343.78,,,316,1,1,1,false,true,false,true,true,false,false,5,0,0,5,0,1,4,0,0,0,0,20121103,20130304,,343.78,0.00,68.76,7,11,,11,5.77,0.00,5.52,0.00,0.00,0,0,0,0,3,,,,,,,,,,29,1575.13,14,681.90,12,580.90,2,101.00,28,28,6,4,2,2,0,true,2,1,2,,,,,,456284,true,false,0,1,19560825,54,true,54,true,2,true,19650107,54,true,,false,,,,false,false,20000,20101220,20140312,997,34,3957,3984,3,false,100,,false,19860201,0,2000.00,false,false,false,1,,false,103,54,false,620.00,,,,false,,,false,,,,,false,,,false,,,11,,false,,false,54,true,11,,false,,false,,false,11,54,true,,false,,false,0,14,2,1,54,-1,0,0,false,,true
456284,20037,2930,20121011,87.80,,,316,1,1,1,false,true,false,true,true,false,false,4,0,0,4,2,2,0,0,0,0,0,20121111,20130211,,87.80,0.00,21.95,0,1,,1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,32,1763.89,16,850.68,16,850.68,0,0.00,-12,,6,5,5,0,1,false,2,1,2,,,,,,456284,true,false,0,1,19560825,54,true,54,true,2,true,19650107,54,true,,false,,,,false,false,20000,20101220,20140312,997,34,3957,3984,3,false,100,,false,19860201,0,2000.00,false,false,false,1,,false,103,54,false,620.00,,,,false,,,false,,,,,false,,,false,,,11,,false,,false,54,true,11,,false,,false,,false,11,54,true,,false,,false,0,14,2,1,54,-1,0,0,false,,true
456284,20037,2973,20121015,139.80,,,333,1,1,1,false,true,false,true,true,false,false,5,0,0,5,5,0,0,0,0,0,0,20121115,20130301,,139.80,0.00,27.96,0,-3,,-3,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,32,1763.89,20,938.48,20,938.48,0,0.00,-8,,6,6,6,0,1,false,2,1,2,,,,,,456284,true,false,0,1,19560825,54,true,54,true,2,true,19650107,54,true,,false,,,,false,false,20000,20101220,20140312,997,34,3957,3984,3,false,100,,false,19860201,0,2000.00,false,false,false,1,,false,103,54,false,620.00,,,,false,,,false,,,,,false,,,false,,,11,,false,,false,54,true,11,,false,,false,,false,11,54,true,,false,,false,0,14,2,1,54,-1,0,0,false,,true
456284,20037,3664,20121224,399.80,,,339,1,1,1,false,true,false,true,true,false,false,5,0,0,5,0,0,5,0,0,0,0,20130124,20130605,,399.80,0.00,79.96,10,12,,12,9.92,0.00,6.42,0.00,0.00,0,0,0,0,1,,,,,,,,,,45,2336.36,19,665.50,19,665.50,0,0.00,-10,,8,7,7,0,2,false,2,1,5,,,,,,456284,true,false,0,1,19560825,54,true,54,true,2,true,19650107,54,true,,false,,,,false,false,20000,20101220,20140312,997,34,3957,3984,3,false,100,,false,19860201,0,2000.00,false,false,false,1,,false,103,54,false,620.00,,,,false,,,false,,,,,false,,,false,,,11,,false,,false,54,true,11,,false,,false,,false,11,54,true,,false,,false,0,14,2,1,54,-1,0,0,false,,true
456284,20037,3665,20121224,78.70,,,339,1,1,1,false,true,false,true,true,false,false,4,0,0,4,0,0,4,0,0,0,0,20130124,20130426,,78.70,0.00,19.68,9,12,,12,1.83,0.00,1.19,0.00,0.00,0,0,0,0,1,,,,,,,,,,45,2336.36,20,986.60,20,986.60,0,0.00,-10,,8,7,7,0,2,false,2,1,5,,,,,,456284,true,false,0,1,19560825,54,true,54,true,2,true,19650107,54,true,,false,,,,false,false,20000,20101220,20140312,997,34,3957,3984,3,false,100,,false,19860201,0,2000.00,false,false,false,1,,false,103,54,false,620.00,,,,false,,,false,,,,,false,,,false,,,11,,false,,false,54,true,11,,false,,false,,false,11,54,true,,false,,false,0,14,2,1,54,-1,0,0,false,,true
456284,20037,3666,20121224,69.80,,,339,1,1,1,false,true,false,true,true,false,false,3,0,0,3,1,0,2,1,0,0,0,20130124,20130312,,69.80,0.00,23.27,5,16,,16,1.80,0.00,0.94,0.00,0.00,0,0,0,0,2,,,,,,,,,,45,2336.36,21,995.50,21,995.50,0,0.00,-10,,8,7,7,0,2,false,2,1,5,,,,,,456284,true,false,0,1,19560825,54,true,54,true,2,true,19650107,54,true,,false,,,,false,false,20000,20101220,20140312,997,34,3957,3984,3,false,100,,false,19860201,0,2000.00,false,false,false,1,,false,103,54,false,620.00,,,,false,,,false,,,,,false,,,false,,,11,,false,,false,54,true,11,,false,,false,,false,11,54,true,,false,,false,0,14,2,1,54,-1,0,0,false,,true
456284,20037,4565,20130507,56.90,,,328,1,1,1,false,true,false,true,true,false,false,2,0,0,2,0,0,2,1,1,0,0,20130607,20130717,,56.90,0.00,28.45,25,40,,40,4.16,0.00,1.14,0.00,0.00,0,0,0,0,1,,,,,,,,,,68,3348.63,6,293.70,6,293.70,0,0.00,-17,,15,2,2,0,2,false,2,1,10,,,,,,456284,true,false,0,1,19560825,54,true,54,true,2,true,19650107,54,true,,false,,,,false,false,20000,20101220,20140312,997,34,3957,3984,3,false,100,,false,19860201,0,2000.00,false,false,false,1,,false,103,54,false,620.00,,,,false,,,false,,,,,false,,,false,,,11,,false,,false,54,true,11,,false,,false,,false,11,54,true,,false,,false,0,14,2,1,54,-1,0,0,false,,true
456284,20037,4566,20130507,214.70,,,328,1,1,1,false,true,false,true,true,false,false,5,0,0,5,2,1,2,0,0,0,0,20130607,20131010,,214.70,0.00,42.94,2,13,,13,1.51,0.00,0.84,0.00,0.00,0,0,0,0,0,,,,,,,,,,68,3348.63,3,135.90,3,135.90,0,0.00,-17,,15,2,2,0,2,false,2,1,10,,,,,,456284,true,false,0,1,19560825,54,true,54,true,2,true,19650107,54,true,,false,,,,false,false,20000,20101220,20140312,997,34,3957,3984,3,false,100,,false,19860201,0,2000.00,false,false,false,1,,false,103,54,false,620.00,,,,false,,,false,,,,,false,,,false,,,11,,false,,false,54,true,11,,false,,false,,false,11,54,true,,false,,false,0,14,2,1,54,-1,0,0,false,,true
456284,20037,5830,20140311,199.80,,,328,1,1,2,false,true,false,true,true,false,false,5,1,0,4,1,0,3,3,1,0,0,20140411,20140710,,199.80,0.00,39.96,24,48,-1,48,11.81,0.00,2.44,0.00,39.00,0,0,0,0,2,0,0,0,0,0,,,,,76,3711.00,,,0,0.00,,,,,18,,,,3,false,2,1,11,,,,,,456284,true,false,0,1,19560825,54,true,54,true,2,true,19650107,54,true,,false,,,,false,false,20000,20101220,20140312,997,34,3957,3984,3,false,100,,false,19860201,0,2000.00,false,false,false,1,,false,103,54,false,620.00,,,,false,,,false,,,,,false,,,false,,,11,,false,,false,54,true,11,,false,,false,,false,11,54,true,,false,,false,0,14,2,1,54,-1,0,0,false,,true
39976,111,7717,20130627,172.98,,,431,1,1,1,false,false,false,,,,false,3,0,0,3,0,0,3,0,0,0,0,20130727,20131001,,172.98,0.00,57.66,5,6,,6,0.65,0.00,1.14,0.00,0.00,0,0,0,0,0,0,1,2,3,0,,,,,9,438.01,,,0,0.00,,,,,3,,,,13,false,,,,,,,,,39976,true,false,16,2,19590120,47,true,47,true,2,true,19460719,,false,0,false,0,,1,false,false,111,20060629,20140804,893,34,4508,3070,15,false,68,,true,,,1831.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,3,,false,,false,47,true,10,,false,,false,47,true,,,false,,false,,false,0,0,0,0,22,,0,0,true,20130627,true
39976,111,7734,20130701,33.00,,,460,1,1,1,false,false,false,,,,false,1,0,0,1,0,1,0,0,0,0,0,20130801,20130801,,33.00,0.00,33.00,0,0,,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,2,3,0,,,,,9,438.01,3,172.98,3,172.98,0,0.00,-26,,3,1,1,0,13,false,,,,,,,,,39976,true,false,16,2,19590120,47,true,47,true,2,true,19460719,,false,0,false,0,,1,false,false,111,20060629,20140804,893,34,4508,3070,15,false,68,,true,,,1831.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,3,,false,,false,47,true,10,,false,,false,47,true,,,false,,false,,false,0,0,0,0,22,,0,0,true,20130627,true
39976,111,8637,20131210,161.00,,,431,1,1,1,true,false,false,,,,false,3,0,0,3,2,0,1,0,0,0,0,20140112,20140317,,161.00,0.00,53.67,0,5,,5,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,5,0,,,,,13,645.78,,,0,0.00,,,,,5,,,,10,false,,,,,,,,,39976,true,false,16,2,19590120,47,true,47,true,2,true,19460719,,false,0,false,0,,1,false,false,111,20060629,20140804,893,34,4508,3070,15,false,68,,true,,,1831.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,3,,false,,false,47,true,10,,false,,false,47,true,,,false,,false,,false,0,0,0,0,22,,0,0,true,20130627,true
39976,111,9392,20140423,214.99,,,431,1,1,1,true,false,false,true,true,false,false,3,0,0,3,1,1,1,0,0,0,0,20140602,20140804,,214.99,0.00,71.66,1,2,,2,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,5,0,,,,,16,806.78,,,0,0.00,,,,,6,,,,8,false,,,,,,,,,39976,true,false,16,2,19590120,47,true,47,true,2,true,19460719,,false,0,false,0,,1,false,false,111,20060629,20140804,893,34,4508,3070,15,false,68,,true,,,1831.00,false,false,false,,,false,,,false,,,,,false,,,false,,,,,false,,,false,,,3,,false,,false,47,true,10,,false,,false,47,true,,,false,,false,,false,0,0,0,0,22,,0,0,true,20130627,true
456322,20036,748,20120430,55.80,,,86,1,1,1,false,false,false,true,true,false,false,2,0,0,2,2,0,0,0,0,0,0,20120530,20120605,,55.80,0.00,27.90,0,-12,,-12,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,1,65.95,,,0,0.00,,,,,1,,,,39,false,,,,,,,,,456322,true,false,0,2,19480304,54,true,,false,2,true,,,false,,false,,,,false,false,20036,20110723,20120723,997,34,3957,3886,1,false,68,54,true,19960801,,1000.00,false,false,false,,,false,1,,false,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,11,54,true,,false,,false,0,0,0,0,39,,0,0,false,,true
456322,20036,1111,20120720,299.40,,,114,1,1,1,false,false,false,true,true,false,false,5,0,0,5,5,0,0,0,0,0,0,20120820,20121203,,299.40,0.00,59.88,0,-8,,-8,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,3,121.75,,,0,0.00,,,,,2,,,,1,false,,,,,,,,,456322,true,false,0,2,19480304,54,true,,false,2,true,,,false,,false,,,,false,false,20036,20110723,20120723,997,34,3957,3886,1,false,68,54,true,19960801,,1000.00,false,false,false,,,false,1,,false,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,11,54,true,,false,,false,0,0,0,0,39,,0,0,false,,true
456322,20036,1127,20120723,50.88,,,114,1,1,1,false,false,false,true,true,false,false,1,0,0,1,1,0,0,0,0,0,0,20120823,20120809,,50.88,0.00,50.88,0,-14,,-14,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,3,121.75,5,299.40,5,299.40,0,0.00,-28,,2,1,1,0,1,false,,,,,,,,,456322,true,false,0,2,19480304,54,true,,false,2,true,,,false,,false,,,,false,false,20036,20110723,20120723,997,34,3957,3886,1,false,68,54,true,19960801,,1000.00,false,false,false,,,false,1,,false,1000.00,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,11,54,true,,false,,false,11,54,true,,false,,false,0,0,0,0,39,,0,0,false,,true
456441,20036,546,20120320,49.80,,,86,1,1,1,false,false,false,true,true,false,false,3,0,0,3,2,0,1,0,0,0,0,20120420,20120612,,49.80,0.00,16.60,0,6,,6,0.63,0.00,0.00,0.36,0.00,0,0,0,0,0,,,,,,,,,,4,115.53,,,0,0.00,,,,,1,,,,1,false,,,,,,,,,456441,true,false,0,2,19780513,54,true,54,true,2,true,19720719,,false,,false,,,,false,false,20037,20110913,20121224,997,,3957,3957,0,false,227,54,true,19960901,,1600.00,false,false,false,,,false,103,54,false,2500.00,,,,false,,,false,,,,,false,,,false,,,12,54,true,,false,,false,11,54,true,,false,,false,11,54,true,,false,,false,0,0,0,0,11,,0,0,false,,true
456441,20036,977,20120612,119.80,,,114,1,1,1,true,false,false,true,true,false,false,4,0,0,4,1,1,2,0,0,0,0,20120811,20121112,,119.80,0.00,29.95,4,11,,11,1.42,0.00,1.24,0.00,0.00,0,0,0,0,0,,,,,,,,,,8,197.76,8,187.80,8,187.80,0,0.00,-32,,2,2,2,0,0,false,,,,,,,,,456441,true,false,0,2,19780513,54,true,54,true,2,true,19720719,,false,,false,,,,false,false,20037,20110913,20121224,997,,3957,3957,0,false,227,54,true,19960901,,1600.00,false,false,false,,,false,103,54,false,2500.00,,,,false,,,false,,,,,false,,,false,,,12,54,true,,false,,false,11,54,true,,false,,false,11,54,true,,false,,false,0,0,0,0,11,,0,0,false,,true
456441,20037,1596,20120514,139.80,,,86,1,1,1,false,false,false,true,true,false,false,5,0,0,5,4,0,1,0,0,0,0,20120614,20121009,,139.80,0.00,27.96,0,10,,10,0.73,0.00,0.54,0.00,0.00,0,0,0,0,0,,,,,,,,,,6,149.96,1,16.00,1,16.00,0,0.00,-37,,1,1,1,0,0,false,,,,,,,,,456441,true,false,0,2,19780513,54,true,54,true,2,true,19720719,,false,,false,,,,false,false,20037,20110913,20121224,997,,3957,3957,0,false,227,54,true,19960901,,1600.00,false,false,false,,,false,103,54,false,2500.00,,,,false,,,false,,,,,false,,,false,,,12,54,true,,false,,false,11,54,true,,false,,false,11,54,true,,false,,false,0,0,0,0,11,,0,0,false,,true
456441,20037,1783,20120604,79.80,,,114,1,1,1,true,false,false,true,true,false,false,4,0,0,4,1,0,3,0,0,0,0,20120803,20121009,,79.80,0.00,19.95,0,6,,6,0.00,0.29,0.00,0.38,0.00,0,0,0,0,0,,,,,,,,,,7,181.76,5,124.00,5,124.00,0,0.00,-16,,1,2,2,0,0,false,,,,,,,,,456441,true,false,0,2,19780513,54,true,54,true,2,true,19720719,,false,,false,,,,false,false,20037,20110913,20121224,997,,3957,3957,0,false,227,54,true,19960901,,1600.00,false,false,false,,,false,103,54,false,2500.00,,,,false,,,false,,,,,false,,,false,,,12,54,true,,false,,false,11,54,true,,false,,false,11,54,true,,false,,false,0,0,0,0,11,,0,0,false,,true
456441,20037,3641,20121224,134.60,,,327,1,1,1,false,true,false,true,true,false,false,4,0,0,4,3,0,1,0,0,0,0,20130124,20130426,,134.60,0.00,33.65,0,2,,2,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,,,,,,,,,,20,509.29,,,0,0.00,,,,,5,,,,0,false,,,,,,,,,456441,true,false,0,2,19780513,54,true,54,true,2,true,19720719,,false,,false,,,,false,false,20037,20110913,20121224,997,,3957,3957,0,false,227,54,true,19960901,,1600.00,false,false,false,,,false,103,54,false,2500.00,,,,false,,,false,,,,,false,,,false,,,12,54,true,,false,,false,11,54,true,,false,,false,11,54,true,,false,,false,0,0,0,0,11,,0,0,false,,true
456461,20036,819,20120514,179.80,,,86,1,1,1,false,false,false,true,true,false,false,5,0,0,5,2,0,3,1,0,0,0,20120614,20121023,,179.80,0.00,35.96,7,18,,18,3.58,0.00,2.10,0.00,0.00,0,0,0,0,1,,,,,,,,,,5,160.38,,,0,0.00,,,,,2,,,,7,false,,,,,,,,,456461,true,false,0,1,19590313,54,true,,false,2,true,19561222,,false,,false,,,,false,false,20039,20110527,20131109,997,,3957,,1,false,164,,false,,0,5000.00,false,false,false,,,false,103,54,false,,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,,,false,,false,,false,,,false,,false,,false,0,0,1,0,112,,0,0,false,,true
456461,20037,4600,20130510,189.80,,,327,1,1,1,false,true,false,true,true,false,false,5,0,0,5,2,0,3,1,0,0,0,20130610,20131002,,189.80,0.00,37.96,6,29,,29,4.36,0.00,1.58,0.00,0.00,0,0,0,0,1,,,,,,,,,,28,1096.19,2,70.00,2,70.00,0,0.00,-41,,6,1,1,0,1,false,0,0,0,,,,,,456461,true,false,0,1,19590313,54,true,,false,2,true,19561222,,false,,false,,,,false,false,20039,20110527,20131109,997,,3957,,1,false,164,,false,,0,5000.00,false,false,false,,,false,103,54,false,,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,,,false,,false,,false,,,false,,false,,false,0,0,1,0,112,,0,0,false,,true
456461,20037,4637,20130514,40.00,,,327,1,1,1,false,true,false,true,true,false,false,2,0,0,2,1,0,1,1,0,0,0,20130614,20130709,,40.00,0.00,20.00,10,25,,25,1.43,0.00,0.40,0.00,0.00,0,0,0,0,1,,,,,,,,,,28,1096.19,7,259.80,7,259.80,0,0.00,-27,,6,2,2,0,1,false,0,0,0,,,,,,456461,true,false,0,1,19590313,54,true,,false,2,true,19561222,,false,,false,,,,false,false,20039,20110527,20131109,997,,3957,,1,false,164,,false,,0,5000.00,false,false,false,,,false,103,54,false,,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,,,false,,false,,false,,,false,,false,,false,0,0,1,0,112,,0,0,false,,true
456461,20037,5427,20131107,169.90,,,316,1,1,1,false,true,false,true,true,false,false,5,0,0,5,2,0,3,0,0,0,0,20131207,20140403,,169.90,0.00,33.98,3,10,,10,1.73,0.00,1.42,0.00,0.00,0,0,0,0,0,2,3,3,2,0,,,,,36,1368.76,1,35.00,0,0.00,1,35.00,110,110,8,1,0,1,5,true,1,0,0,,,,,,456461,true,false,0,1,19590313,54,true,,false,2,true,19561222,,false,,false,,,,false,false,20039,20110527,20131109,997,,3957,,1,false,164,,false,,0,5000.00,false,false,false,,,false,103,54,false,,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,,,false,,false,,false,,,false,,false,,false,0,0,1,0,112,,0,0,false,,true
456461,20039,3991,20120626,149.70,,,114,1,1,1,false,false,false,true,true,false,false,5,0,0,5,1,0,4,1,0,0,0,20120726,20121110,,149.70,0.00,29.94,5,15,,15,2.92,0.00,1.16,0.58,0.00,0,0,0,0,1,,,,,,,,,,6,200.18,4,140.00,4,140.00,0,0.00,-18,,2,1,1,0,5,false,,,,,,,,,456461,true,false,0,1,19590313,54,true,,false,2,true,19561222,,false,,false,,,,false,false,20039,20110527,20131109,997,,3957,,1,false,164,,false,,0,5000.00,false,false,false,,,false,103,54,false,,,,,false,,,false,,,,,false,,,false,,,11,54,true,,false,,false,,,false,,false,,false,,,false,,false,,false,0,0,1,0,112,,0,0,false,,true
